"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
273,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.103125884581405,7.74064276704015e-05,5.80206331706375e-08,4.34898006168642e-11,1e-08,1e-08,1e-08,1e-08
274,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.292235348071296,0.000219601630799653,1.64604528014803e-07,1.23380558325024e-10,1e-08,1e-08,1e-08,1e-08
275,100,100,5,5,"rectangle",10000,"large",1,1,150,4,2,0.5,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.329125965510848,0.000247908807514748,1.85822600361098e-07,1.3928472363078e-10,1e-08,1e-08,1e-08,1e-08
276,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,97.3230156467742,100,100,100,2.68783857554732,0.00907110509610722,3.11413097492419e-05,1.06996383128638e-07,0.000498058915633798,1e-08,1e-08,1e-08
277,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,76.7529819700489,100,100,100,6.39980439749248,0.0577113467431782,0.000198246566703968,6.81141686222505e-07,0.000770801872754345,1e-08,1e-08,1e-08
278,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,9.66479135180241,2.32556733445927,0.664904077208337,0.768936140112885,96.0661181965511,99.4304763053445,99.4475428457198,99.6833304003536,0.0607595351771486,0.123716379232514,0.126601838402521,0.10729386343594
279,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,2.934839890334,0.480924409931495,0.129549413076184,0.130100808197493,99.5974568333448,99.967618207781,99.4324762940398,100,0.0828661435343072,0.13185616233093,0.123609256107385,0.120227885610023
280,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.45708555808016,0.332435886255578,0.393088251045503,0.366703191618544,99.8840870090543,99.8165788157961,98.4952975114588,98.5985583837809,0.0864548712430023,0.107346582360067,0.117457429313598,0.113766463433041
281,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.431684461114085,0.00110724679823746,3.80247651476021e-06,1.3064700531794e-08,0.00028406595430896,9.99701414143948e-09,1e-08,1e-08
282,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.985238916639,100,100,100,5.59752919217577,0.0133455048049271,4.58062433343796e-05,1.57382670616786e-07,0.00778755674745116,1e-08,1e-08,1e-08
283,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,39.816218508553,15.4048128858387,6.76003901514002,2.45066818682446,89.2537701827702,95.5270607390627,99.3506883103253,98.693155045883,0.105990715626223,0.119675745435837,0.112790963229597,0.111796566260837
284,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,12.1291243507431,1.58699229167126,0.723223017094032,0.918956253073614,99.0312342801124,99.4845873220682,99.2602186997821,99.7104052505512,0.106766193415859,0.131292922122059,0.111706621997631,0.0961657909578163
285,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,6.13832332621786,1.74679519193721,1.40158315425288,0.989723106661353,99.783389170254,98.9897703566091,99.9734916062043,99.0929291095686,0.107569327623771,0.116823349837027,0.121200951718644,0.113228852120772
286,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0761943927192339,0.000255051353479764,8.76274643427839e-07,3.01074216239864e-09,9.90208647909428e-09,1e-08,1e-08,1e-08
287,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.292871127788426,0.00099651901237117,3.42378370920578e-06,1.17635841370997e-08,1e-08,1e-08,1e-08,1e-08
288,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,2.21732980866965,0.00679114761796933,2.33297279550386e-05,8.01572630366386e-08,0.000213886482369921,1e-08,1e-08,1e-08
289,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,35.3664158394735,6.62089899192814,1.96977232015657,0.866362413405479,94.1987481240754,99.6154077466215,99.5607725348498,100,0.0399652655177915,0.132078319563688,0.126066229446801,0.121445336989613
290,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,10.9155622604303,0.999203945132347,0.260334475850458,0.646835641140596,99.8334844615423,99.7490945981488,100,99.6283422348227,0.130755614590793,0.132518940504705,0.132605045908112,0.113098999590126
291,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0294445010469367,0.000100293980631294,3.44587328069794e-07,1.1839480810918e-09,9.90004932343821e-09,1e-08,1e-08,1e-08
292,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.218720380536288,0.000746593602064765,2.56512664375346e-06,8.813373316473e-09,9.80557548147058e-09,1e-08,1e-08,1e-08
293,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.85883958393303,0.0044846629176518,1.54003218483226e-05,5.29130062261352e-08,0.00102760251558238,1e-08,1e-08,1e-08
294,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,72.4304933820602,48.0880462088355,6.10879408277817,1.70084269180467,57.0891167081799,98.2336756582619,98.5970857482863,99.3356387749131,0.00457583516323391,0.110364757955109,0.131998429319926,0.130939359185539
295,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,32.8442407963607,4.02741001680787,0.277418556210364,0.262075124275763,96.6036920626202,100,100,99.0019413167429,0.117317992998542,0.141115164629528,0.141117075612649,0.133019754937357
296,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0229672128367217,7.85360911613428e-05,2.698340692804e-07,9.27107608737784e-10,9.85688987025507e-09,1e-08,1e-08,1e-08
297,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.162684649223849,0.000536502220937422,1.84324714672763e-06,6.33310805280819e-09,2.31760252030354e-07,1e-08,1e-08,1e-08
298,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.481109244469689,0.00161544660970524,5.55022519270882e-06,1.90697039052499e-08,1e-08,1e-08,1e-08,1e-08
299,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.431318865749415,0.00147543841429744,5.06929196351199e-06,1.74172931387278e-08,1e-08,1e-08,1e-08,1e-08
300,100,100,5,5,"rectangle",10000,"large",1,1,150,4,3,0.75,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,92.0265434744542,100,100,100,25.8244292867011,0.105172206458536,0.000360944784801171,1.24014463066649e-06,0.00965270963967048,1e-08,1e-08,1e-08
301,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,97.0517319831717,100,100,100,3.0405714386722,0.0286947209662311,0.000490682715705263,8.5207535499074e-06,0.00359729412204328,1e-08,1e-08,1e-08
302,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,49.2828376974146,27.3812654548304,1.5213214550377,0.448459198656943,21.2055382281619,99.5578431451824,99.9781095577255,99.980747257101,0.00224973319531985,0.202618278079815,0.192230525152892,0.188101311421241
303,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,7.73298915922659,0.839746112324417,0.0260527506019214,0.376207708165204,98.6694828799381,100,100,99.8578731989281,0.100529069296098,0.183038009237248,0.199207487119339,0.176725419962191
304,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.20388898783398,0.222115722330701,0.0190306614743352,0.00023592984603277,99.9992785701404,99.5034236243455,100,100,0.138197433323993,0.150248982736025,0.190830207131056,0.205786851543598
305,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.244888175851531,0.0332883363586474,0.00553068894350067,0.00373882964840614,99.9984347035474,99.9800778864145,100,99.9995243896661,0.152133543347338,0.190488796163131,0.199131284314635,0.180661342255901
306,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.308499465836799,0.0041865427860915,7.24572244395069e-05,1.2584933323967e-06,1e-08,1e-08,1e-08,1e-08
307,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.8463947945789,100,100,100,1.74180521263846,0.0247744356988234,0.00042823706952285,7.43770414348068e-06,2.65948025896485e-06,1e-08,1e-08,1e-08
308,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,7.58906757175368,1.11903235087168,0.514347995063174,0.0341365022078452,99.2462148938198,99.0857656959165,99.9418110742088,100,0.166771833166805,0.176196299270968,0.175241606473898,0.182039933885856
309,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.4053237721465,0.101546477637159,0.0313917979257201,0.00035144029364842,99.6709200209199,100,100,100,0.164605106693223,0.184969527181575,0.175978506920989,0.165976503759205
310,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.51525614933801,0.0163091707843586,0.000708602839914746,0.000956385799075628,100,100,99.9577873258981,100,0.179943785828998,0.188405024500418,0.18176750476279,0.152760560625622
311,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.03276365174699,0.00542773437457746,9.33073837485364e-05,1.62056133125783e-06,0.00131930800218609,1e-08,1e-08,1e-08
312,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.57533952410873,0.0185630668705748,0.000320767384069061,5.57119037450035e-06,1.57216263592644e-05,1e-08,1e-08,1e-08
313,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,17.4156500494409,1.46888196153039,0.401132134358428,1.29753529278381,99.485596959797,99.3364942349126,99.0426862427351,99.3889556843572,0.191543550909465,0.181832822932016,0.190800843719676,0.152002988782661
314,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,9.03583922081766,1.64798229237755,1.57113428765746,0.100208058663585,99.9769212140844,99.1293196930338,99.9705053546922,100,0.190690075880782,0.14996503991259,0.160422879408684,0.187124054966581
315,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.99567889068206,0.224303427499126,0.289140378065576,0.310452077096918,99.6840960844621,100,99.4027969850438,99.8458092327741,0.188747409391782,0.179571520096217,0.174377327269754,0.167422554665621
316,100,100,5,5,"rectangle",10000,"large",1,1,150,4,4,1,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0794297427269627,0.00126506943097971,2.19496117928121e-05,3.81251464212695e-07,9.97918246627152e-09,1e-08,1e-08,1e-08
